field_index,ra0_deg,dec0_deg,target_name,n_target_names,Nvisits,field_mjd_min,field_mjd_max,field_span_days,field_span_years,ebv_mw,R_u_mw,A_u_mw,R_g_mw,A_g_mw,R_r_mw,A_r_mw,R_i_mw,A_i_mw,R_z_mw,A_z_mw,R_y_mw,A_y_mw
3948,211.12035710923266,-38.86259820188151,lowdust,1,737,61208.97776939146,64846.15105148175,3637.1732820902907,9.958037733306751,0.07978127151727676,4.757217815396922,0.37953688619700804,3.6605664439892616,0.29204464537493957,2.70136780871597,0.21551855861519978,2.0536599130965882,0.1638435991309059,1.5900964472616756,0.1268599163976409,1.3077049588254708,0.10433036438454411
3949,164.98777048878364,-28.479216671713978,lowdust,1,738,61213.961872734944,64852.04855789519,3638.0866851602477,9.9605384946208,0.05333615466952324,4.757217815396922,0.2537317051986217,3.6605664439892616,0.19524053803467792,2.70136780871597,0.14408057126494606,2.0536599130965882,0.10953432276351928,1.5900964472616756,0.08480963005060814,1.3077049588254708,0.06974795394601783
3950,142.57072053050973,-72.73688949042351,scp,1,128,61369.31002132055,64777.104091780515,3407.7940704599678,9.330031678192931,0.2517605125904083,4.757217815396922,1.1976795957085515,3.6605664439892616,0.9215860843099847,2.70136780871597,0.6800977442175608,2.0536599130965882,0.5170304724075705,1.5900964472616756,0.40032349663078665,1.3077049588254708,0.3292284707509193
3951,29.41667047969161,-7.542324745138766,lowdust,1,724,61219.439915752075,64860.4143066002,3640.974390848125,9.968444601911362,0.02597203478217125,4.757217815396922,0.12355462656785358,3.6605664439892616,0.09507235900573803,2.70136780871597,0.0701600186874089,2.0536599130965882,0.053337726693695374,1.5900964472616756,0.04129804023528717,1.3077049588254708,0.03396375867543295
3952,223.73525709085746,12.931597278515921,lowdust,1,722,61209.126377864,64853.19535567714,3644.068977813142,9.976917119269382,0.03210361674427986,4.757217815396922,0.15272389751456308,3.6605664439892616,0.11751742218480264,2.70136780871597,0.08672367681635261,2.0536599130965882,0.06592991077314396,1.5900964472616756,0.05104784692932985,1.3077049588254708,0.041982058812727194
3953,260.35877715894736,4.315486177434761,lowdust,1,762,61218.12834177159,64848.30046268157,3630.172120909978,9.938869598658393,0.09423887729644775,4.757217815396922,0.4483148659776658,3.6605664439892616,0.34496767195059813,2.70136780871597,0.25457386945815824,2.0536599130965882,0.19353460455894295,1.5900964472616756,0.14984890398301057,1.3077049588254708,0.1232366471547098
3954,51.71526582002803,-8.637041990235728,lowdust,1,835,61305.33987269993,64786.99020879287,3481.650336092942,9.532239113190807,0.06634519249200821,4.757217815396922,0.31561853168891957,3.6605664439892616,0.24286098535625356,2.70136780871597,0.17922276726097544,2.0536599130965882,0.136250462247514,1.5900964472616756,0.10549525487443424,1.3077049588254708,0.08675993721602952
3955,103.07853563160975,-45.366184623223646,lowdust,1,762,61339.315021775874,64787.99129186422,3448.6762700883482,9.441961040625184,0.07266895473003387,4.757217815396922,0.3457020460679896,3.6605664439892616,0.26600953720453674,2.70136780871597,0.19630557500075163,2.0536599130965882,0.14923731925570127,1.5900964472616756,0.1155506467424464,1.3077049588254708,0.09502955245312895
3956,357.18335959765693,-34.68369388401574,lowdust,1,739,61220.34107076624,64854.33052950578,3633.9894587395393,9.949320900039806,0.01054835319519043,4.757217815396922,0.05018081374325896,3.6605664439892616,0.03861294774566099,2.70136780871597,0.028494981756453673,2.0536599130965882,0.0216627301061469,1.5900964472616756,0.016772898940133646,1.3077049588254708,0.013794133780793024
3957,21.835837034957724,-41.39059260016543,lowdust,1,663,61219.42462992774,64860.35147946049,3640.926849532756,9.968314440883658,0.019034368917346,4.757217815396922,0.09055063891843582,3.6605664439892616,0.06967657214134898,2.70136780871597,0.051418831452542335,2.0536599130965882,0.03909012041664519,1.5900964472616756,0.030266482391339944,1.3077049588254708,0.024891338621326774
3958,216.98017553657763,-12.333895273162337,lowdust,1,720,61209.05195650272,64854.15841585845,3645.106459355731,9.979757588927395,0.08733560889959335,4.757217815396922,0.4154745145756835,3.6605664439892616,0.31969779930322134,2.70136780871597,0.23592560243596947,2.0536599130965882,0.1793576389829765,1.5900964472616756,0.13887204143067858,1.3077049588254708,0.11420920884004014
3959,70.47132243645646,-26.94234227162525,lowdust,1,679,61313.291724740564,64778.056480410836,3464.7647556702723,9.486008913539418,0.03350255638360977,4.757217815396922,0.1593789580894483,3.6605664439892616,0.12263833368570015,2.70136780871597,0.09050272732437516,2.0536599130965882,0.06880285703127759,1.5900964472616756,0.05327229587976187,1.3077049588254708,0.04381145911617643
3960,148.8716845499858,4.524337920164644,lowdust,1,663,61234.95814669618,64849.96510453614,3615.006957839956,9.897349645010147,0.05228801071643829,4.757217815396922,0.24874545611190543,3.6605664439892616,0.19140373745154493,2.70136780871597,0.14124914893118207,2.0536599130965882,0.10738179154391414,1.5900964472616756,0.08314298007458895,1.3077049588254708,0.06837729090100571
3961,162.8351718416079,-39.49166792720888,"lowdust, GW_case_B_C_467",1,788,61396.33154339769,64852.05243937429,3455.7208959765994,9.461248175158383,0.08778354525566101,4.757217815396922,0.4176054453889325,3.6605664439892616,0.32133750009728546,2.70136780871597,0.23713564328860418,2.0536599130965882,0.18027754792105122,1.5900964472616756,0.13958430343906109,1.3077049588254708,0.11479497743410803
3962,204.4447905645469,-0.7579373623855573,lowdust,1,757,61218.05707383297,64852.110658099555,3634.053584266585,9.949496466164504,0.027503835037350655,4.757217815396922,0.1308417340314226,3.6605664439892616,0.10067961561874195,2.70136780871597,0.07429797458613346,2.0536599130965882,0.056483523472628444,1.5900964472616756,0.043733750378962474,1.3077049588254708,0.03596690146506118
3963,209.6053811114869,15.56081196445256,lowdust,1,415,61209.06157356357,64851.966707826694,3642.905134263121,9.973730689289859,0.023875577375292778,4.757217815396922,0.1135813220426305,3.6605664439892616,0.08739813737086595,2.70136780871597,0.06449671613612325,2.0536599130965882,0.04903231615767464,1.5900964472616756,0.03796447076077429,1.3077049588254708,0.031222210928491582
3964,303.0825176187043,-56.624497000526745,lowdust,1,728,61208.28849552849,64852.19967335996,3643.911177831469,9.97648508646535,0.044915154576301575,4.757217815396922,0.21367117353168846,3.6605664439892616,0.16441490766860026,2.70136780871597,0.12133235269592287,2.0536599130965882,0.09224045244388732,1.5900964472616756,0.07141942771998612,1.3077049588254708,0.058735770365842106
3965,52.84656490883329,-27.971343503481044,"ddf_ecdfs, lowdust",1,23879,61251.4116923347,64767.0169571509,3515.6052648162004,9.625202641522794,0.008460771292448044,4.757217815396922,0.04024973192443268,3.6605664439892616,0.030971215483402963,2.70136780871597,0.022855655206327357,2.0536599130965882,0.017375546837178957,1.5900964472616756,0.01345344237321521,1.3077049588254708,0.011064192574622494
3966,269.60707583035725,6.663043084017166,"lowdust, dusty_plane",1,549,61210.217102759336,64852.23879083838,3642.0216880790467,9.971311945459403,0.21358704566955566,4.757217815396922,1.0160800987972063,3.6605664439892616,0.7818495722487774,2.70136780871597,0.5769771695304854,2.0536599130965882,0.4386351536482967,1.5900964472616756,0.33962400250027774,1.3077049588254708,0.27930883876296025
3967,165.05816232232831,-4.133528698327691,lowdust,1,703,61246.95943495765,64853.00556642278,3606.0461314651257,9.872816239466463,0.03442147374153137,4.757217815396922,0.1637504481154304,3.6605664439892616,0.12600209173090723,2.70136780871597,0.09298506109393491,2.0536599130965882,0.07069000077268982,1.5900964472616756,0.054733463105920095,1.3077049588254708,0.045013131901881304
3968,9.198030092299325,-22.942837981889564,lowdust,1,744,61220.37825529302,64854.33865638838,3633.9604010953626,9.949241344545825,0.018199291080236435,4.757217815396922,0.08657799175449507,3.6605664439892616,0.06661971423270657,2.70136780871597,0.0491629790656024,2.0536599130965882,0.03737515453825787,1.5900964472616756,0.028938628089365058,1.3077049588254708,0.023799303192733344
3969,75.40915674152659,-0.4032684458365008,lowdust,1,700,61316.335554633944,64814.97171113783,3498.6361565038824,9.578743754972985,0.10011531412601471,4.757217815396922,0.4762703559543363,3.6605664439892616,0.36647875941913355,2.70136780871597,0.27044828673950333,2.0536599130965882,0.205602807307669,1.5900964472616756,0.15919300530826264,1.3077049588254708,0.13092129273695913
3970,22.935480803489167,-41.51985876082215,lowdust,1,684,61219.42462992774,64860.352766257995,3640.928136330258,9.968317963943212,0.017768584191799164,4.757217815396922,0.0845290252716071,3.6605664439892616,0.06504308304969807,2.70136780871597,0.047999481342185735,2.0536599130965882,0.03649062906717968,1.5900964472616756,0.028253762596249822,1.3077049588254708,0.023236065658923638
3971,183.648464006707,8.876534299669615,lowdust,1,679,61217.95219645497,64853.066795003884,3635.114598548913,9.952401364952534,0.01579679362475872,4.757217815396922,0.0751487880578507,3.6605664439892616,0.057825212665415265,2.70136780871597,0.04267294977885287,2.0536599130965882,0.03244124182262673,1.5900964472616756,0.02511842542085473,1.3077049588254708,0.02065754535663956
3972,309.57047694737355,-1.0435633567864728,lowdust,1,716,61214.35336870863,64853.33231372718,3638.978945018549,9.962981368976179,0.10359971970319748,4.757217815396922,0.4928464322421786,3.6605664439892616,0.37923365755221783,2.70136780871597,0.2798609477982153,2.0536599130965882,0.21275859136249944,1.5900964472616756,0.16473354623735972,1.3077049588254708,0.13547786718880017
3973,349.33334099658146,-10.25828058529892,lowdust,1,691,61218.4064343984,64856.307574512044,3637.901140113645,9.960030499968912,0.02989259362220764,4.757217815396922,0.1422055789279866,3.6605664439892616,0.1094238251372607,2.70136780871597,0.08075089013006004,2.0536599130965882,0.061389221220414576,1.5900964472616756,0.04753210691810939,1.3077049588254708,0.039090692911915574
3974,0.9127862342852229,-53.917244686640935,lowdust,1,693,61208.43900181753,64860.43826071675,3651.9992588992172,9.998629045583073,0.012795867398381233,4.757217815396922,0.06087272835103587,3.6605664439892616,0.04684012282025051,2.70136780871597,0.034566344274585235,2.0536599130965882,0.02627835992935507,1.5900964472616756,0.0203466632897975,1.3077049588254708,0.016733219249336316
3975,40.028808741364166,0.298346959928825,lowdust,1,717,61291.35261688548,64851.438202765275,3560.085585879795,9.746983123558644,0.03165597841143608,4.757217815396922,0.1505943844627041,3.6605664439892616,0.11587881232455141,2.70136780871597,0.08551444103406114,2.0536599130965882,0.06501061387341729,1.5900964472616756,0.05033605880661682,1.3077049588254708,0.04139667994510701
3976,171.3455838751526,-30.473583914589156,lowdust,1,772,61220.01414797891,64852.05856009996,3632.044412121053,9.943995652624375,0.0616648830473423,4.757217815396922,0.29335328021718443,3.6605664439892616,0.2257284016556235,2.70136780871597,0.16657952999232564,2.0536599130965882,0.12663869836011626,1.5900964472616756,0.09805311145438572,1.3077049588254708,0.08063947334640223
3977,359.5094777051538,-3.559691089503004,lowdust,1,708,61219.38210633806,64854.39076637277,3635.008660034713,9.952111321108044,0.03960606828331947,4.757217815396922,0.1884146936352344,3.6605664439892616,0.14498064453626663,2.70136780871597,0.10699055789036581,2.0536599130965882,0.0813373947488194,1.5900964472616756,0.06297746846730963,1.3077049588254708,0.051793051893677076
3978,220.6125318983414,12.09758768255992,lowdust,1,729,61209.08285875028,64853.19662510502,3644.1137663547415,9.977039743613256,0.028650129213929176,4.757217815396922,0.1362949051099277,3.6605664439892616,0.10487570161646559,2.70136780871597,0.07739453677406126,2.0536599130965882,0.058837621871683815,1.5900964472616756,0.045556468676656726,1.3077049588254708,0.03746591604404567
3979,203.17146460144838,-32.485563240339154,lowdust,1,805,61212.95125040796,64854.10905115803,3641.157800750072,9.968946750855777,0.054606422781944275,4.757217815396922,0.2597746472933617,3.6605664439892616,0.19989043886187596,2.70136780871597,0.14751203265227864,2.0536599130965882,0.11214302146488324,1.5900964472616756,0.08682947886323862,1.3077049588254708,0.07140908985566868
3980,316.3146118707441,-44.97409957823821,lowdust,1,766,61209.40505961196,64853.28041390713,3643.875354295167,9.976387006968288,0.03448130562901497,4.757217815396922,0.1640350814364962,3.6605664439892616,0.12622111033051023,2.70136780871597,0.09314668902871781,2.0536599130965882,0.07081287512153978,1.5900964472616756,0.05482860157764072,1.3077049588254708,0.04509137435783949
3981,320.7770352390019,-59.92935070480052,lowdust,1,681,61211.33555278325,64854.302164089255,3642.9666113060084,9.973899004260119,0.03309056907892227,4.757217815396922,0.15741904474387156,3.6605664439892616,0.12113022678281152,2.70136780871597,0.0893897980818927,2.0536599130965882,0.06795677521893616,1.5900964472616756,0.052617196330261365,1.3077049588254708,0.04327270127486345
3982,83.18951740353856,-47.06913119059015,lowdust,1,708,61314.3922689859,64814.9742559074,3500.5819869214974,9.584071148313477,0.04252224415540695,4.757217815396922,0.2022875774467596,3.6605664439892616,0.15565550007840118,2.70136780871597,0.11486822151577714,2.0536599130965882,0.08732622823686495,1.5900964472616756,0.06761446936110614,1.3077049588254708,0.055606549542413064
3983,18.494134543154395,-19.2352713221657,lowdust,1,725,61219.418777560066,64860.36299055652,3640.944212996452,9.968361979456406,0.013940179720520973,4.757217815396922,0.06631647131629727,3.6605664439892616,0.051028954108118675,2.70136780871597,0.037657552744730545,2.0536599130965882,0.028628388273395925,1.5900964472616756,0.02216623024778966,1.3077049588254708,0.01822964214744354
3984,121.9796986667372,8.005354691488323,lowdust,1,708,61367.28839974742,64802.03124343934,3434.7428436919217,9.40381339819828,0.024368803948163986,4.757217815396922,0.11592770828212057,3.6605664439892616,0.08920362601280211,2.70136780871597,0.06582910252248082,2.0536599130965882,0.05004523579845425,1.5900964472616756,0.03874874858199185,1.3077049588254708,0.031867205763659756
3985,55.75299083017577,-11.564285607717569,lowdust,1,853,61305.35445208817,64733.10178025062,3427.747328162448,9.384660720499514,0.06528755277395248,4.757217815396922,0.3105871091799135,3.6605664439892616,0.2389894248945085,2.70136780871597,0.17636569337340027,2.0536599130965882,0.1340784299560442,1.5900964472616756,0.103813505716271,1.3077049588254708,0.08537685651207728
3986,87.14901360118904,-33.775630923107066,"GW_case_B_C_367, lowdust",1,765,61336.25045218177,64781.02775305023,3444.77730086846,9.431286244677509,0.03720160201191902,4.757217815396922,0.17697612385240716,3.6605664439892616,0.13617893598747416,2.70136780871597,0.10049521010766131,2.0536599130965882,0.07639943875485149,1.5900964472616756,0.05915413519159524,1.3077049588254708,0.04864871942723811
3987,286.53180519467054,-6.641899146634865,"bulgy, dusty_plane",1,546,61210.297057354495,64849.24966217277,3638.9526048182743,9.962909253438122,0.5296958684921265,4.757217815396922,2.519878622332889,3.6605664439892616,1.9389869217220268,2.70136780871597,1.4309033675544782,2.0536599130965882,1.0878151712551622,1.5900964472616756,0.842267518618518,1.3077049588254708,0.6926859138965182
3988,128.48823998552186,5.880015527673422,lowdust,1,677,61370.319594807035,64822.051519414264,3451.7319246072293,9.450326966754906,0.02802105061709881,4.757217815396922,0.13330224120180137,3.6605664439892616,0.10257291761427649,2.70136780871597,0.07569516410343148,2.0536599130965882,0.05754570837518624,1.5900964472616756,0.0445561730347884,1.3077049588254708,0.03664326684347963
3989,150.66463090228615,-25.437000132504227,lowdust,1,743,61315.38007568295,64849.999117803105,3534.6190421201536,9.677259526680777,0.05551331490278244,4.757217815396922,0.2640889306472561,3.6605664439892616,0.2032101777277344,2.70136780871597,0.149961881833489,2.0536599130965882,0.11400546945895172,1.5900964472616756,0.08827152480263299,1.3077049588254708,0.07259503717920851
3990,150.99302241730618,-24.916007828759007,lowdust,1,770,61315.38007568295,64849.999117803105,3534.6190421201536,9.677259526680777,0.050324082374572754,4.757217815396922,0.23940262121581976,3.6605664439892616,0.18421464726491246,2.70136780871597,0.13594385612984158,2.0536599130965882,0.10334855063603063,1.5900964472616756,0.08002014459551204,1.3077049588254708,0.06580905206957026
3991,143.12018816327256,3.4721691357158098,lowdust,1,756,61222.95189228054,64849.018120591296,3626.0662283107595,9.927628277373742,0.042388688772916794,4.757217815396922,0.20165222540183528,3.6605664439892616,0.15516661172684357,2.70136780871597,0.11450743930483748,2.0536599130965882,0.08705195090166663,1.5900964472616756,0.06740210342189587,1.3077049588254708,0.05543189850645285
3992,150.06669936675033,2.355288940419517,"ddf_cosmos, lowdust",1,48532,61234.95814669618,64853.972382218446,3619.0142355222633,9.908320973366909,0.017677325755357742,4.757217815396922,0.0840948890119627,3.6605664439892616,0.06470902547952968,2.70136780871597,0.047752958739709125,2.0536599130965882,0.03630321527452806,1.5900964472616756,0.028108652880681664,1.3077049588254708,0.02311672654905453
3993,107.66693167613796,-44.467251824477074,lowdust,1,831,61343.367090616346,64815.961241313154,3472.5941506968084,9.507444628875588,0.11760507524013519,4.757217815396922,0.5594729591134666,3.6605664439892616,0.4305011920668712,2.70136780871597,0.3176945643953208,2.0536599130965882,0.24152082859737375,1.5900964472616756,0.18700341231928103,1.3077049588254708,0.1537927400745674
3994,79.09594824241853,-35.54053372334201,lowdust,1,690,61315.32235949939,64789.98727829456,3474.66491879517,9.513114082943655,0.03956908360123634,4.757217815396922,0.18823874944673175,3.6605664439892616,0.1448452596500915,2.70136780871597,0.10689064866077085,2.0536599130965882,0.08126144078982667,1.5900964472616756,0.06291865925572614,1.3077049588254708,0.05174468684151638
3995,178.4210084101688,-46.69699748251911,lowdust,1,718,61212.96487779133,64849.10219808494,3636.1373202936084,9.955201424486265,0.09394199401140213,4.757217815396922,0.4469025275249532,3.6605664439892616,0.3438809109595788,2.70136780871597,0.25377187850899013,2.0536599130965882,0.1929249072575763,1.5900964472616756,0.14937683092620813,1.3077049588254708,0.12284841141066324
3996,302.2605109080128,-10.681701544362385,lowdust,1,696,61210.34010983804,64853.336727299764,3642.996617461722,9.973981156637159,0.1384982317686081,4.757217815396922,0.6588662555705944,3.6605664439892616,0.5069819797640143,2.70136780871597,0.37413466486380137,2.0536599130965882,0.28442826661795084,1.5900964472616756,0.22022554628728788,1.3077049588254708,0.18111482447236815
3997,150.2017319399742,2.2735430110812658,"ddf_cosmos, lowdust",1,48564,61234.95814669618,64853.972382218446,3619.0142355222633,9.908320973366909,0.01679106242954731,4.757217815396922,0.0798787413292844,3.6605664439892616,0.061464799688529685,2.70136780871597,0.045358835521319266,2.0536599130965882,0.03448313180986352,1.5900964472616756,0.026699408714972176,1.3077049588254708,0.021957755603067074
3998,132.10100441333148,-58.38039161197073,dusty_plane,1,207,61368.30458907521,64848.046740122656,3479.742151047445,9.527014787261999,0.20096443593502045,4.757217815396922,0.9560315948912727,3.6605664439892616,0.7356436706189655,2.70136780871597,0.5428788579316272,2.0536599130965882,0.41271260603781895,1.5900964472616756,0.3195528356062226,1.3077049588254708,0.2628021894197899
3999,106.00783330676173,-11.435059749277368,dusty_plane,1,254,61364.263543053596,64789.0308631135,3424.767320059902,9.3765019029703,1.9424177408218384,4.757217815396922,9.24050428158069,3.6605664439892616,7.110349202261852,2.70136780871597,5.2471847561349145,2.0536599130965882,3.989065448813448,1.5900964472616756,3.0886315487788556,1.3077049588254708,2.540109311783286
4000,34.269558711177105,-74.62894199132417,"LMC_SMC, euclid_overlap",1,755,61221.42709637426,64853.443179086025,3632.016082711765,9.943918090928857,0.0474296510219574,4.757217815396922,0.22563318081971456,3.6605664439892616,0.17361938898109824,2.70136780871597,0.12812493244934822,2.0536599130965882,0.09740437299595453,1.5900964472616756,0.07541771958487556,1.3077049588254708,0.06202398983677525
4001,73.99591283451424,-43.98013168560672,lowdust,1,757,61312.392932614304,64802.98027395426,3490.587341339953,9.556707300040939,0.01396100502461195,4.757217815396922,0.06641554182392992,3.6605664439892616,0.05110518651745998,2.70136780871597,0.03771380955080863,2.0536599130965882,0.02867115636558561,1.5900964472616756,0.022199344489837864,1.3077049588254708,0.01825687550087236
4002,213.9291102301414,-33.917894744472946,lowdust,1,825,61208.97872658493,64853.14634843442,3644.1676218494904,9.977187191921946,0.08024480193853378,4.757217815396922,0.38174200137499037,3.6605664439892616,0.2937414292807612,2.70136780871597,0.21677072477354403,2.0536599130965882,0.16479553297554222,1.5900964472616756,0.1275969744736794,1.3077049588254708,0.10493652541498838
4003,308.1568899259288,-16.611587110153245,lowdust,1,732,61209.39678478624,64853.338987493844,3643.942202707607,9.976570027946906,0.0559791661798954,4.757217815396922,0.26630508664206326,3.6605664439892616,0.20491545728062363,2.70136780871597,0.1512203174771312,2.0536599130965882,0.11496216955222346,1.5900964472616756,0.08901227326332263,1.3077049588254708,0.0732042332043643
4004,18.760017322532107,-27.89528084022173,lowdust,1,772,61219.42011404303,64860.363855267606,3640.943741224575,9.968360687815402,0.018908081576228142,4.757217815396922,0.08994986252941084,3.6605664439892616,0.06921428893815232,2.70136780871597,0.05107768289459822,2.0536599130965882,0.03883076916665989,1.5900964472616756,0.030065673338894313,1.3077049588254708,0.024726192039110063
4005,316.34296443481304,-72.47651728446884,"scp, euclid_overlap",1,570,61208.31616713246,64853.23447342471,3644.9183062922457,9.97924245391443,0.0524643249809742,4.757217815396922,0.24958422147226425,3.6605664439892616,0.1920491475319017,2.70136780871597,0.14172543860961678,2.0536599130965882,0.10774388108109863,1.5900964472616756,0.08342333676022905,1.3077049588254708,0.06860785793905098
4006,144.32184857375,-22.421060002829446,lowdust,1,763,61315.38289211548,64830.01433920091,3514.631447085434,9.622536473882091,0.061159148812294006,4.757217815396922,0.29094739230435657,3.6605664439892616,0.22387712788522915,2.70136780871597,0.16521335581000057,2.0536599130965882,0.12560009223491703,1.5900964472616756,0.09724894524397683,1.3077049588254708,0.07997812217938177
4007,232.99505586125346,3.1390192017770957,lowdust,1,689,61209.11208061329,64854.238035198854,3645.1259545855646,9.97981096395774,0.041760388761758804,4.757217815396922,0.1986632653953404,3.6605664439892616,0.15286667778924054,2.70136780871597,0.1128101698804794,2.0536599130965882,0.08576163635535333,1.5900964472616756,0.06640304580633909,1.3077049588254708,0.054610267466231446
4008,95.05315243386148,-21.597718352076427,lowdust,1,703,61338.27947393005,64777.062604777195,3438.783130847143,9.414875101566443,0.09771782904863358,4.757217815396922,0.46486499723207053,3.6605664439892616,0.35770260599490716,2.70136780871597,0.26397179772958906,2.0536599130965882,0.2006791883120041,1.5900964472616756,0.15538077280435603,1.3077049588254708,0.12778608961255777
4009,195.54068664315596,-36.24689781862825,lowdust,1,765,61220.05490599231,64854.097650955235,3634.042744962928,9.949466789768454,0.04621262848377228,4.757217815396922,0.21984353951932073,3.6605664439892616,0.16916439711623915,2.70136780871597,0.12483730694221314,2.0536599130965882,0.0949050225959487,1.5900964472616756,0.07348253637067001,1.3077049588254708,0.0604324834285882
4010,217.99580159419713,-53.147565521666465,"bulgy, dusty_plane",1,434,61213.008647111674,64848.01366369177,3635.005016580093,9.952101345872945,0.6895976662635803,4.757217815396922,3.2805663034052452,3.6605664439892616,2.5243180769777678,2.70136780871597,1.8628569366100949,2.0536599130965882,1.4161990833704745,1.5900964472616756,1.0965267991656618,1.3077049588254708,0.901790287767356
4011,147.34064853827545,15.396617666955807,"lowdust, nes",1,582,61222.95290229392,64829.0183195797,3606.065417285783,9.87286904116573,0.03178417682647705,4.757217815396922,0.15120425224664263,3.6605664439892616,0.11634809114082299,2.70136780871597,0.08586075210558122,2.0536599130965882,0.06527388981930946,1.5900964472616756,0.05053990665091804,1.3077049588254708,0.041564325648169656
4012,358.618261809935,-42.43652752998649,lowdust,1,735,61220.33889732601,64851.41962634291,3631.080729016903,9.941357232079133,0.015513928607106209,4.757217815396922,0.07380313755652161,3.6605664439892616,0.05678976647361805,2.70136780871597,0.0419088273259545,2.0536599130965882,0.03186033327505641,1.5900964472616756,0.02466864276123086,1.3077049588254708,0.020287641370377116
4013,294.8292769758537,-54.95956857818421,lowdust,1,728,61208.28742969853,64853.24228965886,3644.9548599603295,9.979342532403367,0.0440402589738369,4.757217815396922,0.20950910458503108,3.6605664439892616,0.1612122941842243,2.70136780871597,0.11896893787943762,2.0536599130965882,0.09044371441696113,1.5900964472616756,0.07002825933078219,1.3077049588254708,0.05759166504804445
4014,313.7041305837407,-11.061769070025887,lowdust,1,698,61210.366091091964,64851.36368033667,3640.9975892447037,9.968508115659695,0.06380580365657806,4.757217815396922,0.3035381058807913,3.6605664439892616,0.23356538379703698,2.70136780871597,0.1723629440071317,2.0536599130965882,0.1310354211924261,1.5900964472616756,0.10145738170900082,1.3077049588254708,0.08343916584355149
4015,279.98068251063506,-64.88090887343195,lowdust,1,718,61208.24723498723,64853.24574990735,3644.9985149201166,9.979462053169382,0.06280650198459625,4.757217815396922,0.29878421016388346,3.6605664439892616,0.229907373629158,2.70136780871597,0.169663462639244,2.0536599130965882,0.12898319540758663,1.5900964472616756,0.09986839567063988,1.3077049588254708,0.08213237409173829
4016,177.09201581142634,7.296681423772141,lowdust,1,682,61219.984337495815,64854.00219974569,3634.017862249879,9.949398664612946,0.013497843407094479,4.757217815396922,0.06421218112566775,3.6605664439892616,0.049409752642231734,2.70136780871597,0.036462639667014116,2.0536599130965882,0.027719979918405004,1.5900964472616756,0.02146287284731536,1.3077049588254708,0.01765119675690714
4017,252.5349838090706,-51.818941622879336,bulgy,1,657,61213.07916542661,64851.03481494124,3637.9556495146317,9.96017973857531,0.47630590200424194,4.757217815396922,2.26589092259328,3.6605664439892616,1.7435494019507656,2.70136780871597,1.2866774307756825,2.0536599130965882,0.9781703373174235,1.5900964472616756,0.7573723225867129,1.3077049588254708,0.6228675899687859
4018,170.42000334398725,-28.876815217722566,lowdust,1,760,61427.256016909094,64852.00412033776,3424.7481034286684,9.37644929070135,0.06231695041060448,4.757217815396922,0.2964553066945342,3.6605664439892616,0.2281153375648016,2.70136780871597,0.1683410037765564,2.0536599130965882,0.12797782296468638,1.5900964472616756,0.0990899614520842,1.3077049588254708,0.08149218507082844
4019,352.22540949676954,-62.35910857531837,lowdust,1,675,61208.4325921472,64854.288771899475,3645.856179752278,9.98181021150521,0.023120462894439697,4.757217815396922,0.10998907798165201,3.6605664439892616,0.0846339906408848,2.70136780871597,0.06245687418565146,2.0536599130965882,0.04748156781854792,1.5900964472616756,0.03676376590749396,1.3077049588254708,0.03023474397739909
4020,9.299734803858863,-44.02718380873791,"lowdust, ddf_elaiss1",1,20251,61209.421782640005,64860.32488459799,3650.903101957985,9.9956279314387,0.007346040569245815,4.757217815396922,0.03494671506864474,3.6605664439892616,0.026890669603965005,2.70136780871597,0.019844357515282185,2.0536599130965882,0.015086269037041373,1.5900964472616756,0.011680913010597909,1.3077049588254708,0.009606453680135837
4021,70.40497711475788,-44.84053145367951,lowdust,1,741,61305.32189256803,64770.0405861365,3464.718693568473,9.48588280237775,0.010031287558376789,4.757217815396922,0.047721019884079556,3.6605664439892616,0.03672019462620105,2.70136780871597,0.027098197290172082,2.0536599130965882,0.020600853135382964,1.5900964472616756,0.01595071470803518,1.3077049588254708,0.013117964483493576
4022,43.4490850087718,-30.377672480124524,lowdust,1,704,61298.39743761261,64860.403186095,3562.0057484823847,9.752240242251567,0.0142874950543046,4.757217815396922,0.06796872600973326,3.6605664439892616,0.05230032496444995,2.70136780871597,0.038595779206887074,2.0536599130965882,0.02934165585159112,1.5900964472616756,0.022718495126118506,1.3077049588254708,0.018683828131708515
4023,255.0834292323925,-36.664038043244126,bulgy,1,775,61209.23227043098,64856.24589828016,3647.0136278491846,9.984979131688391,1.3643170595169067,4.757217815396922,6.490353421383772,3.6605664439892616,4.994173247029689,2.70136780871597,3.685522185461002,2.0536599130965882,2.8018432538836837,1.5900964472616756,2.1693957092763294,1.3077049588254708,1.7841241841404438
4024,218.42755969563316,-39.03687407453537,lowdust,1,774,61214.05147407842,64852.14986336029,3638.0983892818695,9.960570538759397,0.1337277740240097,4.757217815396922,0.6361721490003928,3.6605664439892616,0.48951940222166873,2.70136780871597,0.3612479038797035,2.0536599130965882,0.27463136878074795,1.5900964472616756,0.21264005837579003,1.3077049588254708,0.17487647322388947
